tensor(-4373.0200, dtype=torch.float64)
tensor(-2787.9150, dtype=torch.float64)
tensor(-3176.4650, dtype=torch.float64)
tensor(-3763.6650, dtype=torch.float64)
tensor(-2683.7250, dtype=torch.float64)
tensor(-3090.9850, dtype=torch.float64)
tensor(-2481.3900, dtype=torch.float64)
tensor(-2596.3250, dtype=torch.float64)
tensor(-3382.7350, dtype=torch.float64)
tensor(-1791.1100, dtype=torch.float64)
tensor(-2683.4200, dtype=torch.float64)
tensor(-2782.2800, dtype=torch.float64)
tensor(-2192.9400, dtype=torch.float64)
tensor(-2482.0200, dtype=torch.float64)
tensor(-2091.3050, dtype=torch.float64)
tensor(-2689.3750, dtype=torch.float64)
tensor(-2087.5400, dtype=torch.float64)
tensor(-2285.4800, dtype=torch.float64)
tensor(-2883.0300, dtype=torch.float64)
tensor(-2983.2600, dtype=torch.float64)
tensor(-2684.8000, dtype=torch.float64)
tensor(-3371.5300, dtype=torch.float64)
tensor(-2084.3950, dtype=torch.float64)
tensor(-1692.4150, dtype=torch.float64)
tensor(-2087.6800, dtype=torch.float64)
tensor(-2598.3150, dtype=torch.float64)
tensor(-2386.2100, dtype=torch.float64)
tensor(-2382.5500, dtype=torch.float64)
tensor(-2981.2250, dtype=torch.float64)
tensor(-1896.0100, dtype=torch.float64)
tensor(-2003.2300, dtype=torch.float64)
tensor(-1900.4400, dtype=torch.float64)
tensor(-2281.0150, dtype=torch.float64)
tensor(-1889.3450, dtype=torch.float64)
tensor(-2086.8750, dtype=torch.float64)
tensor(-2574.9400, dtype=torch.float64)
tensor(-1889.6350, dtype=torch.float64)
tensor(-1887.3550, dtype=torch.float64)
tensor(-2184.7650, dtype=torch.float64)
tensor(-2082.1950, dtype=torch.float64)
tensor(-1493.2250, dtype=torch.float64)
tensor(-1985.2950, dtype=torch.float64)
tensor(-2780.8500, dtype=torch.float64)
tensor(-2294.6350, dtype=torch.float64)
tensor(-1585.8550, dtype=torch.float64)
tensor(-2377.1950, dtype=torch.float64)
tensor(-2075.8500, dtype=torch.float64)
tensor(-1884.6750, dtype=torch.float64)
tensor(-1987.9600, dtype=torch.float64)
tensor(-1596.5150, dtype=torch.float64)
tensor(-1589.9400, dtype=torch.float64)
tensor(-1988.8500, dtype=torch.float64)
tensor(-1789.7100, dtype=torch.float64)
tensor(-2376.3900, dtype=torch.float64)
tensor(-1893.0700, dtype=torch.float64)
tensor(-1481.1250, dtype=torch.float64)
tensor(-985.3600, dtype=torch.float64)
tensor(-1589.4250, dtype=torch.float64)
tensor(-2181.4150, dtype=torch.float64)
tensor(-1781.5650, dtype=torch.float64)
tensor(-1887.8900, dtype=torch.float64)
tensor(-1291.5600, dtype=torch.float64)
tensor(-1500.4950, dtype=torch.float64)
tensor(-2069.0450, dtype=torch.float64)
tensor(-1576.4550, dtype=torch.float64)
tensor(-1191.2650, dtype=torch.float64)
tensor(-990.9900, dtype=torch.float64)
tensor(-1283.9250, dtype=torch.float64)
tensor(-1685.0750, dtype=torch.float64)
tensor(-1182.9950, dtype=torch.float64)
tensor(-1189.5200, dtype=torch.float64)
tensor(-1185.9550, dtype=torch.float64)
tensor(-1079.5400, dtype=torch.float64)
tensor(-1673.0500, dtype=torch.float64)
tensor(-1473.2400, dtype=torch.float64)
tensor(-2278.4100, dtype=torch.float64)
tensor(-1378.7300, dtype=torch.float64)
tensor(-1379.9000, dtype=torch.float64)
tensor(-1276.7450, dtype=torch.float64)
tensor(-1378.1950, dtype=torch.float64)
tensor(-1482.4800, dtype=torch.float64)
tensor(-1473.4550, dtype=torch.float64)
tensor(-1280.9900, dtype=torch.float64)
tensor(-984.8450, dtype=torch.float64)
tensor(-983.6500, dtype=torch.float64)
tensor(-986.5650, dtype=torch.float64)
tensor(-1289.7700, dtype=torch.float64)
tensor(-884.1850, dtype=torch.float64)
tensor(-1585.2400, dtype=torch.float64)
tensor(-1079.2100, dtype=torch.float64)
tensor(-1084.3550, dtype=torch.float64)
tensor(-1084.2250, dtype=torch.float64)
tensor(-982.1050, dtype=torch.float64)
tensor(-1583.2300, dtype=torch.float64)
tensor(-683.7250, dtype=torch.float64)
tensor(-489.1800, dtype=torch.float64)
tensor(-1082.4550, dtype=torch.float64)
tensor(-1073.2900, dtype=torch.float64)
tensor(-1273.6250, dtype=torch.float64)
tensor(-971.3300, dtype=torch.float64)
tensor(-978.8600, dtype=torch.float64)
tensor(-1083.7650, dtype=torch.float64)
tensor(-786.9050, dtype=torch.float64)
tensor(-1073.0700, dtype=torch.float64)
tensor(-977.8750, dtype=torch.float64)
tensor(-1073.9800, dtype=torch.float64)
tensor(-582.9400, dtype=torch.float64)
tensor(-287.0050, dtype=torch.float64)
tensor(-1074.9150, dtype=torch.float64)
tensor(-687.2000, dtype=torch.float64)
tensor(-973.9000, dtype=torch.float64)
tensor(-469.9900, dtype=torch.float64)
tensor(-668.4450, dtype=torch.float64)
tensor(-475.1500, dtype=torch.float64)
tensor(-679.8300, dtype=torch.float64)
tensor(-873.5050, dtype=torch.float64)
tensor(-771.9500, dtype=torch.float64)
tensor(-580.4550, dtype=torch.float64)
tensor(-574.3550, dtype=torch.float64)
tensor(-374.7750, dtype=torch.float64)
tensor(-561.1950, dtype=torch.float64)
tensor(-767.1200, dtype=torch.float64)
tensor(-673.7150, dtype=torch.float64)
tensor(-1075.0600, dtype=torch.float64)
tensor(-664.2000, dtype=torch.float64)
tensor(-377.9150, dtype=torch.float64)
tensor(-763.2000, dtype=torch.float64)
tensor(-481.9050, dtype=torch.float64)
tensor(-571.1100, dtype=torch.float64)
tensor(-567.0250, dtype=torch.float64)
tensor(-370.4700, dtype=torch.float64)
tensor(-665.1900, dtype=torch.float64)
tensor(-373.2000, dtype=torch.float64)
tensor(-571.5850, dtype=torch.float64)
tensor(-71.7550, dtype=torch.float64)
tensor(-561.4150, dtype=torch.float64)
tensor(-662.4550, dtype=torch.float64)
tensor(-468.6500, dtype=torch.float64)
tensor(-373.5600, dtype=torch.float64)
tensor(-574.5300, dtype=torch.float64)
tensor(-857.3500, dtype=torch.float64)
tensor(-764.7400, dtype=torch.float64)
tensor(-268.9250, dtype=torch.float64)
tensor(-267.9700, dtype=torch.float64)
tensor(-477.1950, dtype=torch.float64)
tensor(-673.9700, dtype=torch.float64)
tensor(-268.8250, dtype=torch.float64)
tensor(-269.4850, dtype=torch.float64)
tensor(-265.6850, dtype=torch.float64)
